link, desig, details, org, loc, exp, keyskills, descl, salary, date, expLow, expHigh, salLow, salHigh 
https://www.naukri.com/job-listings-Require-Senior-Software-Developer-Tech-Lead-Sitecore-Dynamic-Staffing-Services-Pvt-Ltd-Delhi-NCR-Gurgaon-3-to-8-years-270318005946?src=jobsearchDesk&sid=15229208851807&xp=9&px=22,Require Senior Software Developer/ Tech Lead- Sitecore,Require Senior Software Developer/ Tech Lead- Sitecore,Dynamic Staffing Services Pvt. Ltd.,Delhi NCR- Gurgaon,3-8 yrs,linq- mvc- asp.net- net- c#- web api- Sitecore,Senior Software Engineer - Sitecore  Were looking for Senior Software Engineers  Sitecore who ...,Not disclosed,2018-03-27,3,8,0,0
https://www.naukri.com/job-listings-Software-Developer-Open-Source-Technologies-Yantriks-Bengaluru-4-to-9-years-060218900136?src=jobsearchDesk&sid=15229208851807&xp=10&px=22,Software Developer - Open Source Technologies,Software Developer - Open Source Technologies,Yantriks,Bengaluru,4-9 yrs,Java- Spring Boot- Aop- Cassandra- Software Development- Design Patterns...,We are looking for talented software developers with experience in agile development to be a part of the ...,Not disclosed,2018-02-07,4,9,0,0
https://www.naukri.com/job-listings-Senior-Software-Developer-Allegis-Services-India-Pvt-Ltd-Bengaluru-Electronics-City-Phase-1-3-to-5-years-210318000863?src=jobsearchDesk&sid=15229208851807&xp=11&px=22,Senior Software Developer,Senior Software Developer,Allegis Services India Pvt. Ltd.,Bengaluru(Electronics City Phase 1),3-5 yrs,...,We are currently hiring for C/C++ Developer for our Product client. ...,700000 - 1300000 P.A.,2018-03-27,3,5,700000,1300000
https://www.naukri.com/job-listings-Sr-Java-Developer-software-Engineer-RSN-INFOTECH-PVT-LTD-Chennai-Porur-3-to-5-years-080318006208?src=jobsearchDesk&sid=15229208851807&xp=12&px=22,Sr Java Developer /software Engineer,Sr Java Developer /software Engineer,RSN INFOTECH PVT LTD,Chennai(Porur),3-5 yrs,hibernate- java ee- spring mvc- struts- jsf- wicket- sql...,Responsibilities Java developer responsibilities include designing and develop and delivering . ...,Not disclosed,2018-03-08,3,5,0,0
https://www.naukri.com/job-listings-Senior-Software-Engineer-Senior-Web-Developer-Bangalore-Palle-Technologies-Bengaluru-5-to-10-years-050218002796?src=jobsearchDesk&sid=15229208851807&xp=13&px=22,Senior Software Engineer / Senior Web Developer - Bangalore,Senior Software Engineer / Senior Web Developer - Bangalore,Palle Technologies,Bengaluru,5-10 yrs,asp.net- c#- sql server- ajax- javascript- wcf- ssrs- crystal reports...,Excellent Opportunity with MNC for Highly Experienced Hands on ASP.net Web Developer ...,1000000 - 2000000 P.A. Salary OPEN FOR Candidates H...,2018-03-12,5,10,1000000,2000000
https://www.naukri.com/job-listings-Software-Developer-Java-J2EE-Engineer-Spade-Info-Tech-Pvt-Ltd-Gurgaon-3-to-6-years-250118001494?src=jobsearchDesk&sid=15229208851807&xp=14&px=22,Software Developer- Java / J2EE Engineer,Software Developer- Java / J2EE Engineer,Spade Info -Tech Pvt. Ltd.,Gurgaon,3-6 yrs,Spring Mvc- Hibernate- J2Ee- Tomcat- Eclipse IDE- Web Services- JQuery..., ,500000 - 1000000 P.A.,2018-03-13,3,6,500000,1000000
https://www.naukri.com/job-listings-Software-Developer-for-C-and-Dot-net-for-Be-Graduates-only-Spider-Software-Pvt-ltd-Mumbai-Suburbs-0-to-5-years-200318003634?src=jobsearchDesk&sid=15229208851807&xp=15&px=22,Software Developer for C# and Dot net for Be Graduates only,Software Developer for C# and Dot net for Be Graduates only,Spider Software Pvt ltd,Mumbai Suburbs,0-5 yrs,C#- .Net- .NET Framework- OOPS- SQL Server- DBMS- Software developer..., Greetings from Spider Software Pvt Ltd !!!   Profile :  Software Developer for ...,Not disclosed,2018-03-20,0,5,0,0
https://www.naukri.com/job-listings-Software-Developer-Java-J2EE-Engineer-Spade-Info-Tech-Pvt-Ltd-Gurgaon-3-to-6-years-190318003643?src=jobsearchDesk&sid=15229208851807&xp=16&px=22,Software Developer- Java / J2EE Engineer,Software Developer- Java / J2EE Engineer,Spade Info -Tech Pvt. Ltd.,Gurgaon,3-6 yrs,spring mvc- j2ee- tomcat- eclipse ide- web services- jquery..., ,Not disclosed,2018-03-19,3,6,0,0
https://www.naukri.com/job-listings-Senior-Software-Developer-Java-j2ee-Softtech-Career-Infosystem-Bengaluru-5-to-7-years-160318900598?src=jobsearchDesk&sid=15229208851807&xp=17&px=22,Senior Software Developer - Java/j2ee,Senior Software Developer - Java/j2ee,Softtech Career Infosystem,Bengaluru,5-7 yrs,Javascript- Java- Node.Js- J2Ee- Flex- React.Js- MySQL- UI Development..., Qualifications :   - Bachelor's degree in computer science or equivalent   - 5 ...,Not disclosed,2018-03-19,5,7,0,0
https://www.naukri.com/job-listings-Software-Developer-Android-Apps-PHP-Dot-Net-2-4-Years-Via-Vitae-Solutions-Kolkata-Salt-Lake-2-to-4-years-140318002005?src=jobsearchDesk&sid=15229208851807&xp=18&px=22,Software Developer ( Android Apps / PHP / Dot Net ) 2 - 4 Years,Software Developer ( Android Apps / PHP / Dot Net ) 2 - 4 Years,Via Vitae Solutions,Kolkata(Salt Lake),2-4 yrs,PHP- Android- Software Development- Unit Testing- .Net- asp.net, Has successfully pushed multiple Android apps to the app store(s). - Familiar with the Google ...,Not disclosed,2018-03-14,2,4,0,0
https://www.naukri.com/job-listings-Software-Developer-Ui-ux-GILBARCO-VEEDER-ROOT-INDIA-PRIVATE-LIMITED-Mumbai-10-to-15-years-070218003980?src=jobsearchDesk&sid=15229208851807&xp=19&px=22,Software Developer - Ui/ux,Software Developer - Ui/ux,GILBARCO VEEDER ROOT INDIA PRIVATE LIMITED,Mumbai,10-15 yrs,UX- User Experience- Usability- Web Technologies- Software Development,  Key Responsibilities:      Drive and develop User Experience standards for ...,1000000 - 1600000 P.A.,2018-03-19,10,15,1000000,1600000
https://www.naukri.com/job-listings-Software-Developer-Dot-Net-QA-India-Pune-Viman-Nagar-1-to-3-years-060318003379?src=jobsearchDesk&sid=15229208851807&xp=20&px=22,Software Developer (Dot Net),Software Developer (Dot Net),QA India,Pune(Viman Nagar),1-3 yrs,ASP.Net- C#.Net- SQL Server- TFS- JQuery- .Net- Software Development- OOPS-...,Strong programming and problem solving skill 	ASP.Net Web API- JQuery- C#.NET- SQL Server 2012 ...,150000 - 350000 P.A.,2018-03-06,1,3,150000,350000
https://www.naukri.com/job-listings-Software-Developer-dot-net-Developer-Dot-net-with-MVC-Experience-AMITY-SOFTWARE-SYSTEMS-LIMITED-Noida-2-to-4-years-060318001206?src=jobsearchDesk&sid=15229208851807&xp=21&px=22,Software Developer/dot net Developer  (Dot net with MVC Experience),Software Developer/dot net Developer  (Dot net with MVC Experience),AMITY SOFTWARE SYSTEMS LIMITED,Noida,2-4 yrs,MVC- Javascript- ASP.Net- C#- JQuery- .Net- Java- Software Development- SQL...,Amity is a CMMi level 5 company with wide portfolio of products and number of active software ...,200000 - 450000 P.A.,2018-03-06,2,4,200000,450000
https://www.naukri.com/job-listings-Software-Developer-Tradetu-Startup-Bengaluru-1-to-3-years-280218900082?src=jobsearchDesk&sid=15229208851807&xp=22&px=22,Software Developer,Software Developer,Tradetu - Startup,Bengaluru,1-3 yrs,CSS- HTML- Laravel- Javascript- JQuery- Wordpress- MySQL- PHP- Java- Spring...,B.Tech./ B.E / MCA degree in Computer Science- Engineering or a related stream Solid Foundation in ...,Not disclosed,2018-03-01,1,3,0,0
https://www.naukri.com/job-listings-Senior-Software-Developer-c-UI-Development-Sabre-Travel-Technologies-Pvt-Ltd-Bengaluru-Whitefield-5-to-8-years-200218004610?src=jobsearchDesk&sid=15229208851807&xp=23&px=22,Senior Software Developer-c++ & UI Development,Senior Software Developer-c++ & UI Development,Sabre Travel Technologies Pvt. Ltd,Bengaluru(Whitefield),5-8 yrs,javascript- html- ui development- json- c++,Requirements:   Excellent communication skills  Demonstrates initiative- follow-up- and ...,Not disclosed,2018-02-20,5,8,0,0
https://www.naukri.com/job-listings-Python-scala-Software-Developer-JPMorgan-Chase-Mumbai-2-to-5-years-220218901768?src=jobsearchDesk&sid=15229208851807&xp=24&px=22,Python/scala Software Developer,Python/scala Software Developer,JPMorgan Chase,Mumbai,2-5 yrs,SQL- Python- Distribution system- Front office- English- Downstream- SCALA-...,  Python/ Scala Applications Developer   The Group   The group (located across London-  New ...,Not disclosed,2018-02-26,2,5,0,0
https://www.naukri.com/job-listings-Senior-Software-Developer-Repos-Energy-India-Private-limited-Pune-3-to-4-years-210218004325?src=jobsearchDesk&sid=15229208851807&xp=25&px=22,Senior Software Developer,Senior Software Developer,Repos Energy India Private limited,Pune,3-4 yrs,Javascript- CSS- HTML- JQuery- MySQL- Ajax- Node.Js- Python- PHP- Django,Roles and Responsibilities:  To guide- assist and train software team for any technical work in hand ...,Not disclosed,2018-02-22,3,4,0,0
https://www.naukri.com/job-listings-Senior-Software-Developer-Orange-Mantra-Gurgaon-Sohna-Road-5-to-7-years-020218004262?src=jobsearchDesk&sid=15229208851807&xp=26&px=22,Senior Software Developer,Senior Software Developer,Orange Mantra,Gurgaon(Sohna Road),5-7 yrs,php- mysql- javascript- jquery- html- wordpress- zend- codeigniter- joomla-...,Candidate skill set Maintain a good standard of coding and adhere to the same conventions as the ...,Not disclosed,2018-02-05,5,7,0,0
